d,l,p,m,t,c
0.0104,3.8,9810.0,894.4,218.26,756.0
0.01,1.0,12000.0,1411.0,132.86,3325.0
0.01001,3.0,11760.0,2623.0,225.56,1444.0
0.0126,4.877,6645.0,1322.2,241.94,933.1
0.00607,0.79,14700.0,2708.0,214.26,3200.0
0.00811,1.0,7010.0,1002.3,275.72,2119.0
0.00801,3.0,13730.0,501.0,192.73,474.0
0.00585,6.0,13720.0,3380.0,178.46,848.0
0.0082,5.34,19610.0,1500.0,198.14,668.0
0.00585,4.0,19610.0,1499.0,176.56,673.0
0.00785,1.0,3040.0,1097.0,56.91,3678.0
0.00805,1.0,13720.0,1507.0,260.19,1732.0
0.01,0.35,2080.0,1909.9,43.5,7330.0
0.00811,2.0,14010.0,1003.6,325.8,581.0
0.00998,1.5,6963.0,2582.0,146.16,3488.0
0.008,1.57,14700.0,4973.0,312.16,2127.0
0.008,1.6,14700.0,3191.0,224.43,2577.0
0.0128,1.93,6895.0,2766.2,227.89,2407.0
0.00801,3.0,9810.0,3987.0,283.0,1334.0
0.008,1.57,7850.0,1601.0,154.97,2340.0
0.0108,2.0,13720.0,1511.0,178.92,1756.0
0.00581,1.0,17650.0,5030.0,260.24,4025.0
0.0104,3.8,19610.0,2283.0,342.82,709.0
0.00999,0.6,1775.0,1149.0,96.18,4876.0
0.00782,0.25,6860.0,1504.0,99.09,7937.0
0.008,3.5,3008.0,3023.0,142.14,1734.0
0.008,0.393,1930.0,4795.0,121.01,7650.0
0.00785,3.0,17650.0,1120.0,217.06,733.0
0.00578,2.0,13720.0,1493.0,117.76,1386.0
0.0104,3.8,17650.0,1286.0,238.79,744.0
0.00796,1.0,9810.0,4000.0,177.53,4720.0
0.0108,3.0,14710.0,995.0,280.73,669.0
0.008,1.57,7850.0,1001.0,163.09,1849.0
0.008,1.75,9971.0,6380.0,274.14,2411.0
0.008,1.57,4900.0,4005.0,199.93,3220.0
0.008,1.0,13730.0,1997.0,139.87,3590.0
0.01075,5.0,9800.0,1010.0,298.91,433.0
0.01,4.966,18000.0,3119.0,336.66,730.0
0.00811,3.0,4980.0,1500.7,163.55,1456.0
0.0082,6.0,9800.0,2757.0,303.79,517.0
0.0082,5.37,14710.0,1500.0,300.05,409.0
0.00581,1.0,14710.0,3353.0,198.86,3635.0
0.00811,3.0,12000.0,1254.4,314.27,484.0
0.01075,6.0,11760.0,995.0,259.3,387.0
0.00578,3.0,7840.0,1493.0,280.09,696.0
0.008,1.57,7850.0,1537.0,285.09,1437.0
0.01075,6.0,19610.0,992.0,301.17,318.0
0.00578,3.0,14710.0,5029.0,260.17,1660.0
0.00578,3.0,15690.0,4997.0,260.3,1782.0
0.00581,1.0,5880.0,3353.0,159.44,3712.0
0.01,1.5,1961.0,1244.0,129.86,2528.0
0.00999,0.6,883.0,709.0,75.55,3903.0
0.008,1.57,4900.0,1595.0,130.43,2840.0
0.01,2.0,11760.0,4100.0,229.69,2797.0
0.00585,4.0,6860.0,3328.0,180.08,1300.0
0.008,0.99,6860.0,1012.0,164.23,2500.0
0.01,1.0,2932.0,952.0,124.16,3479.0
0.006,1.0,204.0,198.0,38.72,551.0
0.0082,5.34,15690.0,1999.0,331.28,361.0
0.008,5.03,14700.0,3207.0,263.39,910.0
0.008,2.54,17700.0,1606.0,237.74,1026.0
0.00781,3.0,9610.0,4015.0,257.71,1505.0
0.0104,3.8,17650.0,3359.0,276.8,1465.0
0.0112,3.66,10446.0,6495.0,265.67,2050.0
0.00805,15.0,17650.0,1986.0,322.1,180.0
0.00782,0.25,11760.0,1990.0,178.65,6422.0
0.0101,0.6,314.0,141.0,39.83,1187.0
0.0108,3.0,11760.0,1996.0,319.48,746.0
0.00581,1.0,13720.0,1499.0,219.33,1711.0
0.00781,3.0,17550.0,1984.0,259.36,1039.0
0.0151,6.0,17650.0,519.0,198.62,427.0
0.006,0.68,101.3,74.2,28.5,357.0
0.008,1.6,14700.0,3994.0,270.51,2420.0
0.008,1.75,10085.0,5186.0,234.83,2882.0
0.0108,3.0,7850.0,1994.4,259.51,1350.0
0.01,1.0,16000.0,792.0,194.61,1686.0
0.008,2.51,2940.0,996.0,191.99,1139.0
0.00578,3.0,15690.0,1493.0,138.63,893.0
0.00805,10.94,17650.0,2036.0,302.2,291.0
0.00796,3.0,13730.0,2000.0,119.76,1573.0
0.0104,3.8,19610.0,3303.0,249.64,1721.0
0.00811,3.66,18030.0,1517.2,256.96,716.0
0.00932,3.048,7274.0,4124.3,249.14,1853.659
0.00803,4.0,11760.0,1992.0,319.48,430.0
0.0082,5.34,19610.0,1500.0,117.7,846.0
0.01001,3.0,9800.0,1162.0,207.76,1085.0
0.00578,3.0,7840.0,5029.0,240.96,1861.0
0.0152,2.456,5070.0,1510.0,198.46,2106.0
0.0128,1.93,5270.0,1356.0,205.02,2362.0
0.00801,3.0,17650.0,4060.0,299.63,1623.0
0.01,2.0,2667.0,1887.0,155.93,2498.0
0.00601,1.0,1128.0,540.0,59.25,1721.0
0.00811,3.0,2990.0,3002.8,223.83,1453.0
0.00607,0.79,9800.0,2708.0,143.07,4134.0
0.0068,1.2,7850.0,3916.7,275.0,2186.0
0.01,1.0,1804.0,279.0,55.76,1519.0
0.0106,0.76,6902.0,1451.0,111.96,4543.0
0.008,1.57,7850.0,1606.0,275.19,1540.0
0.00801,3.0,13730.0,2000.0,208.07,1122.0
0.01075,6.0,9800.0,1528.0,158.26,840.0
0.006,0.3,101.3,143.2,13.0,1336.0
0.00799,1.0,6860.0,2002.0,184.64,3150.0
0.00795,2.0,11760.0,2004.0,56.56,2640.0
0.0131,1.75,3334.0,332.0,32.33,1459.0
0.0108,1.0,14710.0,1520.0,239.29,2136.0
0.01,1.0,14000.0,2107.0,199.19,3392.0
0.008,3.0,17550.0,2000.0,336.13,653.0
0.00578,3.0,15690.0,5029.0,157.89,2605.0
0.00811,3.66,3010.0,1009.6,223.78,735.0
0.00799,1.0,13730.0,1012.0,287.7,1300.0
0.0134,3.658,15594.0,2043.4,320.28,832.4
0.00607,0.792,9800.0,2659.0,289.86,2010.0
0.01001,3.0,13720.0,5274.0,240.86,2720.0
0.0077,2.1,13720.0,1522.0,271.98,930.0
0.01,4.966,15690.0,2897.0,326.93,674.0
0.00805,10.94,9800.0,1516.0,218.1,295.0
0.00996,0.96,912.0,183.0,40.41,1057.0
0.00578,3.0,5880.0,4997.0,159.44,2326.0
0.007,0.98,6992.0,2469.0,278.04,2503.0
0.011,6.0,9800.0,2296.0,269.88,715.0
0.008,3.49,9810.0,2004.0,244.55,998.0
0.008,1.57,12750.0,4000.0,291.59,1851.0
0.0141,1.524,11029.0,2028.6,297.58,1504.7
0.00799,1.0,13730.0,2008.0,214.32,2740.0
0.01,2.25,941.0,528.0,72.66,1036.0
0.00803,6.0,13720.0,1997.0,325.62,295.0
0.007,0.56,6941.0,2411.0,261.21,3510.0
0.0129,0.96,1491.0,411.0,83.6,2432.0
0.00785,1.0,17550.0,1987.0,287.21,1900.0
0.008,1.57,9800.0,996.0,207.09,1480.0
0.008,0.78,7850.0,3912.0,242.12,3328.0
0.0131,2.75,1549.0,1157.0,53.3,2030.0
0.01,2.0,16000.0,2045.0,150.42,2500.0
0.00801,3.0,13730.0,2000.0,83.46,1714.0
0.01001,4.966,19610.0,774.0,346.7,200.0
0.00781,3.0,9810.0,2036.0,280.9,822.0
0.0129,0.96,2560.0,1022.0,143.09,3934.0
0.00795,2.0,13720.0,985.0,260.19,825.0
0.00778,6.0,17360.0,1059.0,80.99,580.0
0.0141,1.524,11097.0,1620.4,273.93,1779.2
0.01,4.966,10000.0,4277.0,292.59,1150.0
0.01,2.5,3011.0,459.0,86.42,1028.0
0.00581,1.0,13720.0,1499.0,76.41,2721.0
0.01,2.0,18000.0,776.0,140.79,1183.0
0.00803,3.0,11760.0,1015.0,259.3,628.0
0.008,1.6,14700.0,3978.0,330.83,1439.0
0.0134,3.658,8660.0,2034.8,255.08,1351.9
0.01,4.966,16000.0,4108.0,325.23,987.0
0.00999,0.6,1422.0,458.0,55.19,3445.0
0.0151,3.178,6463.0,2230.0,233.27,1619.0
0.008,3.49,14710.0,999.0,131.8,778.0
0.01105,1.0,9800.0,962.0,281.01,1765.0
0.008,1.765,108.0,100.0,62.24,230.0
0.01,1.25,3344.0,984.0,125.02,2982.0
0.01,2.0,8000.0,580.0,186.31,1208.0
0.01,1.5,2609.0,1099.0,128.72,2516.0
0.0134,3.658,17278.0,2040.0,306.95,1002.3
0.00932,3.048,11135.1,1033.4,258.42,698.59
0.01001,3.0,13720.0,791.0,311.5,479.0
0.01,4.966,13720.0,4605.0,237.21,1670.0
0.0082,5.34,9800.0,1010.0,199.93,534.0
0.01,2.0,14000.0,1825.0,124.84,2420.0
0.01,1.0,15690.0,365.0,94.37,1504.0
0.00585,6.0,17660.0,3305.6,220.04,802.0
0.00607,0.79,12750.0,2708.0,209.1,3206.0
0.00998,1.0,4021.0,1227.0,105.44,3868.0
0.00803,4.0,13720.0,1509.0,57.42,1147.0
0.0146,6.0,15690.0,2031.0,301.41,736.0
0.01075,5.0,9800.0,1010.0,279.86,487.0
0.00798,6.0,17980.0,2000.8,257.55,613.0
0.008,0.78,14700.0,1603.0,250.07,2101.0
0.01,1.25,3403.0,469.0,74.6,2009.0
0.012,1.2,294.0,400.0,110.0,1413.0
0.00796,3.0,17650.0,4000.0,156.6,2639.0
0.01,2.0,3168.0,1701.0,151.84,2501.0
0.00951,1.73,6870.0,1991.7,202.79,2370.0
0.01,0.35,2000.0,2291.8,19.0,9000.0
0.00811,2.0,12000.0,1001.4,223.52,1092.0
0.00781,3.0,13530.0,951.0,112.69,912.0
0.0131,3.0,2108.0,744.0,44.64,1490.0
0.00805,1.0,13720.0,2773.0,319.89,1477.0
0.00811,3.66,17980.0,1250.8,347.63,283.0
0.0082,5.34,9800.0,1010.0,118.06,669.0
0.008,0.78,7850.0,1619.0,96.68,4264.0
0.008,0.78,14700.0,1005.0,270.51,1443.0
0.00798,6.0,11990.0,3021.2,314.53,438.0
0.00803,4.0,17650.0,2831.0,301.67,923.0
0.00607,1.0,1147.0,1434.0,57.65,3076.0
0.00801,3.0,17650.0,4000.0,254.17,1885.0
0.00795,2.0,9800.0,1495.0,281.01,1087.0
0.00801,1.0,6860.0,1000.0,83.1,3010.0
0.00585,6.0,13720.0,1499.0,239.79,333.0
0.008,2.54,9800.0,2740.0,297.85,1016.0
0.00811,3.0,4990.0,4024.2,253.75,1651.0
0.00996,0.96,451.0,511.0,63.57,1868.0
0.008,3.49,14710.0,1001.0,297.11,431.0
0.00585,4.0,6860.0,3328.0,118.08,1584.0
0.01,4.966,3000.0,3424.0,135.19,1809.0
0.01,2.0,5000.0,798.0,247.71,1359.0
0.01,2.0,18000.0,1696.0,154.44,2152.0
0.00801,3.0,9810.0,500.0,234.56,509.0
0.00399,0.5,11760.0,4444.0,158.29,6275.0
0.00951,3.05,6870.0,2736.1,210.34,1860.0
0.00585,4.0,11760.0,5003.0,318.55,848.0
0.008,2.54,17700.0,754.0,342.83,308.0
0.0108,2.0,13720.0,2717.0,260.19,1825.0
0.01,2.0,3040.0,1490.0,40.38,2913.0
0.01001,3.0,3000.0,3032.0,214.46,1822.0
0.01,1.0,15690.0,333.0,98.44,1423.0
0.00805,2.0,11790.0,3333.3,299.92,1134.0
0.015,4.839,4150.0,665.0,231.84,744.0
0.008,1.57,9800.0,3989.0,289.86,1619.0
0.00622,0.914,10343.0,5302.0,227.61,4574.2
0.0128,1.93,8274.0,2726.0,262.0,1915.0
0.008,0.99,13730.0,2008.0,320.91,1290.0
0.01001,3.0,19610.0,3424.0,349.11,1123.0
0.00581,1.0,15690.0,4998.0,259.26,3801.0
0.008,0.78,17700.0,2679.0,280.02,2841.0
0.0128,1.93,6895.0,3823.9,225.51,2545.8
0.01001,3.0,9800.0,1515.0,206.87,1257.0
0.00617,0.914,6895.0,2752.7,209.52,3308.9
0.008,0.79,14700.0,995.0,189.68,1910.0
0.008,3.49,14710.0,2004.0,274.6,764.0
0.00585,4.0,14710.0,1499.0,321.16,326.0
0.00785,1.0,7100.0,351.2,60.4,1543.0
0.00578,2.0,7840.0,4944.0,218.78,2389.0
0.01,2.25,794.0,1272.0,112.98,1518.0
0.0108,5.8,13720.0,1007.0,227.45,491.0
0.0093,1.219,114.0,119.3,89.3,449.0
0.0108,2.0,17650.0,546.0,136.36,916.0
0.00558,1.727,7030.0,1997.0,208.84,1770.0
0.00801,1.0,17650.0,2000.0,146.51,3280.0
0.01075,6.0,19610.0,2758.0,322.51,698.0
0.00607,0.79,9800.0,2689.0,209.09,3140.0
0.00803,4.0,11760.0,3346.0,298.8,792.0
0.008,1.8,2995.0,2006.0,208.22,2093.0
0.00581,1.0,9800.0,5051.0,219.7,3725.0
0.0113,1.829,13824.0,673.9,276.19,779.2
0.00805,1.0,17650.0,1005.0,280.98,1163.0
0.00607,0.792,14710.0,2199.0,330.89,1250.0
0.00998,2.5,7012.0,789.0,111.39,1490.0
0.0077,2.6,14710.0,1750.0,147.83,1489.0
0.01001,3.0,11760.0,4201.0,302.71,1254.0
0.01,1.25,3423.0,1458.0,124.86,3312.0
0.008,1.57,17700.0,1601.0,346.59,673.0
0.0131,1.75,2089.0,1074.0,51.8,2978.0
0.01,1.0,3138.0,272.0,48.85,1519.0
0.01,2.0,9800.0,871.0,199.7,1329.0
0.00811,4.0,2980.0,4020.3,134.08,2097.0
0.0131,1.5,1177.0,339.0,29.44,1520.0
0.00796,1.0,9810.0,2000.0,226.35,2370.0
0.00578,2.0,13730.0,3194.4,299.25,1044.0
0.008,1.0,14727.0,1784.8,287.46,1702.7
0.01,2.0,17650.0,623.0,154.03,919.0
0.01,2.0,13720.0,1684.0,116.81,2295.0
0.00585,5.0,9800.0,4982.0,299.79,789.0
0.01,2.0,10000.0,871.0,199.16,1328.0
0.00998,1.0,5001.0,270.0,113.02,1455.0
0.00993,2.08,971.0,698.0,138.21,1177.0
0.01,1.0,18000.0,373.0,101.78,1478.0
0.0077,2.6,11760.0,2971.0,172.66,1907.0
0.008,1.0,6860.0,2013.0,248.27,2730.0
0.008,3.49,12750.0,2004.0,274.44,749.0
0.0131,2.5,1824.0,564.0,40.55,1450.0
0.00581,1.0,17650.0,1499.0,178.7,2037.0
0.0108,1.0,15690.0,1508.0,279.73,1677.0
0.0141,1.524,11063.0,1017.0,268.08,1539.4
0.00811,2.0,7000.0,4005.4,185.82,2723.0
0.0104,3.8,14710.0,2269.4,102.31,1884.0
0.00935,2.007,7030.0,1174.0,280.13,1380.0
0.01,1.5,1677.0,448.0,74.38,1510.0
0.01,2.0,13720.0,308.0,98.69,728.0
0.01,1.0,1442.0,577.0,75.72,2483.0
0.01,4.966,18000.0,1668.0,337.09,414.0
0.00935,1.727,7030.0,2025.0,281.45,1880.0
0.00805,0.5,15690.0,1507.0,280.71,2466.0
0.0131,2.0,1373.0,273.0,29.26,1015.0
0.00932,3.048,11066.1,2033.0,198.71,1379.21
0.008,2.44,14700.0,1029.0,216.26,827.0
0.0082,5.34,19610.0,1500.0,301.73,423.0
0.00801,1.002,13730.0,998.0,219.41,1670.0
0.00393,1.5,5100.0,1617.5,72.79,2019.0
0.008,1.0,6860.0,2003.0,137.19,3770.0
0.00607,0.792,14710.0,2208.0,238.65,2450.0
0.01,1.5,824.0,623.0,84.91,1526.0
0.01,1.0,10000.0,2182.0,138.26,4281.0
0.008,1.97,12750.0,996.0,255.14,861.0
0.00801,3.0,17650.0,2000.0,71.84,1799.0
0.00811,3.66,18010.0,4980.3,346.36,1132.0
0.0077,2.6,14710.0,2805.6,324.93,768.0
0.0108,3.0,17650.0,995.0,322.14,494.0
0.00803,6.0,13730.0,1002.0,196.82,400.0
0.00782,3.0,9810.0,4000.0,188.72,1900.0
0.012,1.8,294.0,400.0,73.0,1125.0
0.00811,4.0,18030.0,3998.4,256.96,1613.0
0.00801,3.0,13730.0,501.0,240.73,396.0
0.00998,1.5,6963.0,919.0,107.47,2454.0
0.0077,2.6,14710.0,2470.0,265.31,1128.0
0.01,2.0,9800.0,846.0,194.52,1330.0
0.00801,1.0,6860.0,2000.0,81.19,4100.0
0.00801,1.002,13730.0,501.0,67.38,1620.0
0.01077,0.864,7030.0,4050.0,226.37,4100.0
0.0107,4.0,7850.0,2016.7,219.98,1232.0
0.00394,2.08,2569.0,675.0,58.17,762.0
0.01001,3.0,5000.0,1152.0,239.78,1096.0
0.00932,3.048,18029.8,2053.3,316.82,859.682
0.00803,6.0,6860.0,990.0,92.17,670.0
0.0101,0.6,265.0,111.0,30.14,993.0
0.00932,3.048,11135.1,2034.3,239.06,1173.038
0.00811,3.0,10020.0,751.1,301.16,522.0
0.008,1.57,7850.0,4011.0,250.07,2226.0
0.0134,3.658,17271.0,2025.4,346.75,693.6
0.01,2.0,13720.0,3859.0,325.62,1411.0
0.011,6.0,12750.0,2106.0,300.75,486.0
0.0108,2.0,13720.0,1526.0,299.91,923.0
0.008,0.78,4900.0,3222.0,220.23,3745.0
0.0093,1.829,208.0,299.7,111.07,635.0
0.00932,3.048,17960.9,2037.1,316.57,845.495
0.011,1.0,15700.0,961.1,160.08,2304.0
0.012,1.0,543.0,129.0,33.45,782.0
0.0128,1.93,6895.0,1966.2,137.37,2829.7
0.008,0.393,480.0,4707.0,66.43,6663.0
0.00805,1.0,9800.0,3302.0,278.89,2139.0
0.00778,6.0,7060.0,1992.0,79.08,1060.0
0.00811,3.66,14020.0,750.3,326.91,255.0
0.00785,3.0,13830.0,1952.0,150.88,1375.0
0.008,0.99,13730.0,3988.0,210.09,4800.0
0.01001,3.0,16000.0,1490.0,243.93,964.0
0.00782,0.25,14710.0,1504.0,279.75,3087.0
0.01,0.35,3020.0,2673.8,51.9,10500.0
0.0141,1.27,11029.0,2031.3,280.21,1955.9
0.00993,2.08,569.0,225.0,99.27,578.0
0.00996,0.96,1599.0,1123.0,112.8,3497.0
0.01,4.966,17650.0,584.0,338.06,190.0
0.01,1.0,10000.0,551.0,99.87,2211.0
0.00585,4.0,13720.0,3308.0,158.07,1343.0
0.01001,3.0,11760.0,5648.0,298.8,1704.0
0.0108,1.0,7840.0,1514.0,219.88,2767.0
0.00811,2.0,5000.0,3014.2,254.49,1911.0
0.01001,3.0,10000.0,355.0,200.73,525.0
0.0129,0.96,2452.0,207.0,49.44,1480.0
0.0107,4.0,7850.0,2016.7,241.07,1131.0
0.00785,3.0,13730.0,1981.0,270.46,834.0
0.0101,0.6,265.0,446.0,38.76,2175.0
0.00622,0.914,7030.0,1667.0,179.79,3083.0
0.0108,1.0,5880.0,1517.0,220.12,3049.0
0.008,2.54,17700.0,1606.0,288.26,804.0
0.00998,2.0,4217.0,346.0,86.1,984.0
0.00996,0.96,2805.0,1678.0,120.54,4284.0
0.00998,3.0,4021.0,270.0,100.45,511.0
0.006,1.0,405.0,200.0,62.89,590.0
0.0126,5.56,6870.0,677.8,233.2,589.0
0.01,1.0,402.0,100.0,61.89,551.0
0.00801,3.0,9810.0,2000.0,94.83,1746.0
0.01,2.0,14000.0,1848.0,191.93,1916.0
0.008,1.6,9800.0,2701.0,185.67,2490.0
0.00993,1.04,1353.0,212.0,100.41,1062.0
0.008,2.44,12750.0,2657.0,300.75,933.0
0.008,1.0,2974.0,1001.0,150.78,2763.0
0.00801,3.0,13730.0,2000.0,104.76,1609.0
0.00585,6.0,15690.0,3359.0,301.41,546.0
0.01,1.75,2677.0,148.0,43.38,517.0
0.00801,1.0,17650.0,500.0,176.16,1090.0
0.00802,1.57,17650.0,1001.0,224.37,1060.0
0.00785,1.0,7100.0,708.5,67.59,2710.0
0.00617,1.829,6895.0,1342.4,251.96,1356.5
0.00996,0.96,2422.0,270.0,40.1,1555.0
0.007,0.56,3394.0,2904.0,206.74,5174.0
0.00999,0.6,1314.0,1101.0,95.66,4496.0
0.01001,3.0,19610.0,3449.0,346.31,1180.0
0.0131,1.5,1000.0,851.0,41.7,2585.0
0.00801,1.002,13630.0,998.0,288.66,1200.0
0.0131,1.5,2677.0,645.0,41.71,2564.0
0.00775,1.008,6770.0,4000.0,256.16,2730.0
0.00801,3.0,13730.0,1000.0,232.54,662.0
0.0151,6.0,14710.0,775.0,198.86,552.0
0.00811,5.0,2000.0,1506.3,112.07,829.0
0.0108,1.0,11760.0,1999.0,198.01,3169.0
0.01075,6.0,6860.0,1528.0,220.56,758.0
0.00578,3.0,17650.0,3335.0,177.54,1737.0
0.0128,1.93,5270.0,2617.0,148.87,3242.0
0.00805,15.0,9800.0,2002.0,279.8,231.0
0.00585,6.0,13720.0,3370.0,219.33,738.0
0.008,1.57,9800.0,3234.0,200.83,2677.0
0.00811,2.0,4990.0,4025.0,253.34,2215.0
0.008,1.57,14700.0,3978.0,258.23,2643.0
0.008,2.54,12750.0,4011.0,310.68,1121.0
0.01075,4.0,6860.0,2008.0,199.77,1383.0
0.008,0.99,9810.0,3999.0,218.26,3940.0
0.00993,3.12,824.0,650.0,120.24,801.0
0.01,2.0,7000.0,4392.0,178.98,3241.0
0.008,3.0,13730.0,978.0,210.09,736.0
0.01075,6.0,6860.0,1010.0,261.17,530.0
0.00998,3.5,4021.0,664.0,94.03,985.0
0.008,0.78,4900.0,3966.0,157.53,5007.0
0.01075,4.0,11760.0,2017.0,279.51,822.0
0.00585,4.0,11760.0,4992.0,177.73,1581.0
0.008,3.0,17650.0,508.0,147.45,511.0
0.00581,1.0,11760.0,5030.0,279.51,2446.0
0.0108,2.0,17650.0,1001.0,322.14,641.0
0.0104,3.8,19620.0,3000.0,307.54,1130.0
0.0134,3.658,18175.0,2022.3,332.55,901.7
0.008,1.57,9800.0,1001.0,269.88,1166.0
0.01075,4.0,6860.0,2008.0,279.2,923.0
0.008,0.78,2940.0,2211.0,169.96,4413.0
0.00607,0.79,9800.0,3208.0,199.93,3591.0
0.01,2.0,12000.0,3924.0,313.78,1329.0
0.01,1.0,10000.0,282.0,117.47,1389.0
0.01,2.0,11760.0,3007.0,234.88,2146.0
0.00811,5.0,4990.0,1014.6,253.54,551.0
0.01,2.0,14000.0,977.0,117.95,1549.0
0.008,2.44,14700.0,2190.0,276.51,1059.0
0.008,1.57,12750.0,2737.0,260.1,1841.0
0.0134,3.658,3491.0,2037.5,221.78,1478.7
0.008,1.8,2007.0,2009.0,163.46,2258.0
0.00801,1.0,13730.0,500.0,96.63,1630.0
0.006,0.8,908.0,201.0,92.03,760.0
0.00782,0.25,9800.0,2013.0,138.13,7445.0
0.008,1.57,4900.0,1001.0,152.66,2049.0
0.00585,5.0,9800.0,5003.0,158.72,1465.0
0.0108,3.0,13720.0,989.0,279.51,659.0
0.00998,2.5,6963.0,472.0,115.07,988.0
0.00811,4.0,18000.0,504.8,337.09,182.0
0.00811,5.0,16000.0,2996.1,337.53,515.0
0.01001,3.0,15690.0,1945.0,241.31,1179.0
0.0051,2.6,9800.0,2503.0,222.33,1174.0
0.008,0.243,1980.0,2110.0,50.27,9449.0
0.0129,0.96,2167.0,303.0,64.14,2015.0
0.0108,3.0,19620.0,497.2,299.96,317.0
0.008,3.49,7850.0,1998.0,223.91,1117.0
0.01,2.0,12000.0,668.0,105.8,1319.0
0.00811,2.0,16020.0,2514.3,337.25,892.0
0.00778,6.0,13830.0,1012.0,307.97,220.0
0.008,3.49,14710.0,2004.0,212.11,998.0
0.008,0.78,2940.0,1617.0,159.82,4336.0
0.00578,2.0,19610.0,3441.0,300.8,1517.0
0.0129,0.96,2491.0,523.0,95.5,2890.0
0.008,0.78,7850.0,1597.0,260.12,2546.0
0.0134,3.658,3050.0,2037.5,213.88,1516.5
0.0078,6.0,9810.0,1995.0,192.81,660.0
0.0131,2.5,3432.0,770.0,51.46,2008.0
0.00807,0.782,14710.0,1011.0,158.13,2170.0
0.0152,1.627,5060.0,2170.0,219.61,2652.0
0.0108,2.0,17650.0,1001.0,198.16,1186.0
0.0134,3.658,13786.0,2050.2,287.18,936.4
0.00805,10.94,9800.0,2722.0,278.8,400.0
0.00799,1.0,13730.0,2008.0,193.87,2960.0
0.008,1.57,9800.0,2206.0,173.53,2383.0
0.01,1.0,11760.0,446.0,91.82,1898.0
0.00578,3.0,11760.0,3314.0,218.54,1188.0
0.00996,0.96,912.0,183.0,40.41,1057.0
0.00801,1.002,9810.0,502.0,198.9,1400.0
0.00811,2.0,6970.0,1506.8,186.38,1916.0
0.00951,1.73,6870.0,4277.8,179.97,3290.0
0.0134,3.658,13841.0,2047.9,265.27,1090.9
0.0108,3.0,6860.0,1996.0,260.76,1365.0
0.01,2.0,4021.0,587.0,41.18,1497.0
0.00932,3.048,11169.5,1007.7,293.63,591.09
0.00796,1.0,9810.0,1000.0,257.66,1650.0
0.008,0.78,7850.0,2211.0,121.86,4542.0
0.01,4.966,15690.0,627.0,244.31,348.0
0.00607,0.79,7850.0,2209.0,174.16,3332.0
0.008,5.03,12750.0,1614.0,259.08,490.0
0.0151,3.176,6463.0,2230.0,236.25,1612.0
0.006,0.5,696.0,197.0,29.43,1240.0
0.01,1.25,1471.0,579.0,79.58,2027.0
0.01,2.5,2707.0,456.0,73.96,1026.0
0.00951,1.73,6870.0,2022.2,247.34,2020.0
0.01,2.0,10000.0,1423.0,142.73,2072.0
0.00999,0.6,2687.0,424.0,51.03,3491.0
0.01001,3.0,3000.0,1479.0,130.5,1663.0
0.0051,2.6,17660.0,2280.6,307.57,698.0
0.0095,1.84,11032.0,1383.8,286.67,1126.34
0.008,1.57,2940.0,2212.0,224.18,2335.0
0.008,1.57,12750.0,3245.0,227.65,2472.0
0.0126,2.74,6870.0,677.8,228.69,1153.0
0.0108,2.0,17650.0,2014.0,280.98,1453.0
0.00607,0.79,17700.0,1604.0,317.15,1192.0
0.00585,4.0,9800.0,4951.0,139.08,1756.0
0.00998,1.0,6963.0,1864.0,220.84,2891.0
0.01,2.0,3177.0,172.0,40.52,513.0
0.0131,3.0,2766.0,702.0,44.64,1490.0
0.00782,0.25,15690.0,1504.0,210.15,4622.0
0.008,2.51,4900.0,990.0,188.92,1236.0
0.01,1.0,18000.0,351.0,101.78,1423.0
0.008,5.03,12750.0,1592.0,313.69,320.0
0.01001,3.0,18000.0,346.0,257.52,323.0
0.00998,2.5,6963.0,1700.0,105.81,2341.0
0.00607,0.792,9800.0,4023.0,247.62,3030.0
0.00805,10.94,9800.0,1516.0,118.0,416.0
0.00607,0.79,12750.0,2209.0,172.5,3206.0
0.012,0.96,298.0,200.0,62.0,1232.0
0.00811,3.66,16030.0,501.1,247.6,321.0
0.012,1.44,294.0,400.0,67.0,1380.0
0.01075,6.0,19610.0,1537.0,322.51,416.0
0.00998,0.4,3040.0,1348.0,28.4,7287.0
0.008,0.99,17650.0,2008.0,213.94,2840.0
0.0131,2.5,2991.0,320.0,29.55,1011.0
0.00585,4.0,5880.0,4972.0,138.45,1970.0
0.008,3.49,4900.0,2004.0,169.77,1401.0
0.008,1.645,15690.0,1399.0,205.43,1535.0
0.00776,2.08,2010.0,349.0,97.87,737.0
0.008,1.645,15690.0,1238.0,247.93,1139.0
0.008,1.57,14700.0,2195.0,249.01,1705.0
0.0112,3.639,10342.1,7011.7,148.68,4380.49
0.0108,3.0,11760.0,498.0,259.3,508.0
0.01001,3.0,13720.0,1155.0,232.03,844.0
0.00781,3.0,13730.0,1033.0,82.5,1060.0
0.00607,1.0,4021.0,574.0,43.82,1990.0
0.0151,4.019,5011.0,1180.0,187.37,1379.0
0.00785,1.0,5100.0,1964.4,81.4,4317.0
0.00581,1.0,13720.0,5030.0,138.83,6419.0
0.00778,6.0,17750.0,3921.0,110.01,1840.0
0.00585,5.0,6860.0,1499.0,220.56,557.0
0.00805,1.0,11760.0,3330.0,300.77,1732.0
0.008,0.243,1000.0,2025.0,59.41,8085.0
0.00801,3.0,13730.0,4000.0,306.92,1273.0
